word,tag,number
المنضم,O,10214
والكثير,O,10215
العدد,O,10216
(,O,10217
),O,10218
أمام,O,10219
قلة,O,10220
(,O,10221
),O,10222
والجنرال,O,10223
سلفستري,B-PERS,10224
(,O,10225
الصديق,O,10226
الحميم,O,10227
للملك,O,10228
الفونسو,B-PERS,10229
الثالث,I-PERS,10230
عشر,I-PERS,10231
ملك,O,10232
اسبانيا,B-LOC,10233
آنذاك,O,10234
.,O,10235
الذي,O,10237
وعد,O,10238
ملكه,O,10239
وجيشه,O,10240
والعالم,O,10241
بأنه,O,10242
سينتصر,O,10243
على,O,10244
الريفيين,O,10245
وسيشرب,O,10246
الشاي,O,10247
في,O,10248
بيت,O,10249
عبد,B-PERS,10250
الكريم,I-PERS,10251
الخطابي,I-PERS,10252
بأجدير,B-LOC,10253
وخاب,O,10254
ظنه,O,10255
لما,O,10256
أرغم,O,10257
جنوده,O,10258
على,O,10259
شرب,O,10260
البول,O,10261
بسبب,O,10262
الحصار,O,10263
المضروب,O,10264
على,O,10265
الجيش,B-ORG,10266
الاسباني,I-ORG,10267
),O,10268
أمام,O,10269
محمد,B-PERS,10270
بن,I-PERS,10271
عبد,I-PERS,10272
الكريم,I-PERS,10273
الخطابي,I-PERS,10274
تزعم,O,10275
وخطط,O,10276
لثورة,O,10277
الريف,B-LOC,10278
العظيمة,O,10279
:,O,10280
ان,O,10281
قلة,O,10282
المصادرالتاريخية,O,10283
عن,O,10284
مرحلة,O,10285
ما,O,10286
قبل,O,10287
الحرب,O,10288
الريفية,O,10289
.,O,10290
وبالخصوص,O,10292
بعد,O,10293
استحواذ,O,10294
العلويين,O,10295
على,O,10296
السلطة,O,10297
وما,O,10298
تلاها,O,10299
من,O,10300
هدم,O,10301
لحضارة,O,10302
الريف,B-LOC,10303
(,O,10304
مدينة,O,10305
النكور,B-LOC,10306
و,O,10307
المزمة,B-LOC,10308
وبادس,B-LOC,10309
.,O,10310
.,O,10312
.,O,10313
الخ,O,10314
),O,10315
.,O,10316
يفقد,O,10317
المقال,O,10318
قوته,O,10319
العلمية,O,10320
.,O,10321
فمنطقة,O,10323
الريف,B-LOC,10324
كانت,O,10325
والى,O,10326
حدود,O,10327
ماي,O,10328
1926,O,10329
خارج,O,10330
أي,O,10331
سلطة,O,10332
خارجية,O,10333
.,O,10334
فالقبائل,O,10336
كانت,O,10337
تسير,O,10338
المنطقة,O,10339
بالقوانين,O,10340
العرفية,O,10341
.,O,10342
وحتى,O,10343
علاقتها,O,10344
بالمركز,O,10345
تمليه,O,10346
المصالح,O,10347
السياسية,O,10348
والتكتيك,O,10349
العسكري,O,10350
.,O,10351
فلم,O,10353
تكن,O,10354
هناك,O,10355
أي,O,10356
تبعية,O,10357
للمركز,O,10358
(,O,10359
المخزن,O,10360
),O,10361
الى,O,10362
حدود,O,10363
1956,O,10364
.,O,10365
بعد,O,10367
أن,O,10368
سلمت,O,10369
اسبانيا,B-LOC,10370
الأرض,O,10371
للقصر,O,10372
بعد,O,10373
مفاوضات,O,10374
اكس,B-MISC,10375
ليبان,B-MISC,10376
.,O,10377
التي,O,10379
رفضها,O,10380
(,O,10381
الأمير,O,10382
محمد,B-PERS,10383
بن,I-PERS,10384
عبد,I-PERS,10385
الكريم,I-PERS,10386
الخطابي,I-PERS,10387
),O,10388
.,O,10389
ف,O,10390
(,O,10391
عبد,B-PERS,10392
الكريم,I-PERS,10393
الخطابي,I-PERS,10394
الاب,O,10395
),O,10396
كان,O,10397
زعيما,O,10398
سياسيا,O,10399
وقائدا,O,10400
عسكريا,O,10401
.,O,10402
فقبل,O,10404
أن,O,10405
يقف,O,10406
هدا,O,10407
الاخير,O,10408
في,O,10409
وجه,O,10410
ثورة,O,10411
(,O,10412
بو,B-PERS,10413
حمارة,I-PERS,10414
),O,10415
واعتقاله,O,10416
لصالح,O,10417
السلطان,O,10418
عبد,B-PERS,10419
العزيز,I-PERS,10420
.,O,10421
قامت,O,10423
قبيلة,O,10424
بني,B-ORG,10425
ورياغل,I-ORG,10426
بقيادة,O,10427
الباشا,O,10428
(,O,10429
بوشتى,B-PERS,10430
البغدادي,I-PERS,10431
),O,10432
وبتحريض,O,10433
من,O,10434
سلطان,O,10435
فاس,B-LOC,10436
من,O,10437
تأديب,O,10438
قبيلة,O,10439
بقيوة,B-ORG,10440
.,O,10441
انتصر,O,10443
سنة,O,10444
1920,O,10445
في,O,10446
معركة,O,10447
انوال,B-LOC,10448
على,O,10449
الاسبان,O,10450
الغزاة,O,10451
--,O,10452
اسس,O,10453
جمهورية,B-LOC,10454
الريف,I-LOC,10455
،,O,10456
جمهورية,O,10457
عصرية,O,10458
بدستورها,O,10459
و,O,10460
برلمان,O,10461
استبعدت,O,10462
وزيرة,O,10463
الخارجية,B-ORG,10464
الأميركية,I-ORG,10465
كوندوليزا,B-PERS,10466
رايس,I-PERS,10467
أي,O,10468
وقف,O,10469
إطلاق,O,10470
نار,O,10471
فوري,O,10472
بين,O,10473
لبنان,B-LOC,10474
وإسرائيل,B-LOC,10475
رغم,O,10476
الضغوط,O,10477
الدولية,O,10478
المتزايدة,O,10479
بهذا,O,10480
الاتجاه,O,10481
،,O,10482
وقالت,O,10483
إن,O,10484
أي,O,10485
وعد,O,10486
بهذا,O,10487
الشأن,O,10488
سيكون,O,10489
كاذبا,O,10490
ما,O,10491
لم,O,10492
تعالج,O,10493
جذور,O,10494
الصراع,O,10495
.,O,10496
وشددت,O,10498
رايس,B-PERS,10499
في,O,10500
مؤتمر,O,10501
صحفي,O,10502
بواشنطن,B-LOC,10503
على,O,10504
أن,O,10505
الولايات,B-LOC,10506
المتحدة,I-LOC,10507
لا,O,10508
تريد,O,10509
أن,O,10510
تواجه,O,10511
في,O,10512
المستقبل,O,10513
وضعا,O,10514
مشابها,O,10515
لما,O,10516
تواجهه,O,10517
الآن,O,10518
،,O,10519
مشيرة,O,10520
إلى,O,10521
أنها,O,10522
ستسعى,O,10523
لتطبيق,O,10524
وقف,O,10525
إطلاق,O,10526
نار,O,10527
يأتي,O,10528
ضمن,O,10529
شروط,O,10530
سياسية,O,10531
لا,O,10532
بد,O,10533
من,O,10534
تنفيذها,O,10535
لكي,O,10536
يصبح,O,10537
مديدا,O,10538
وذا,O,10539
معنى,O,10540
وبحيث,O,10541
يضمن,O,10542
سيادة,O,10543
الحكومة,B-ORG,10544
اللبنانية,I-ORG,10545
على,O,10546
كامل,O,10547
أراضيها,O,10548
.,O,10549
وأضافت,O,10551
الوزيرة,O,10552
الأميركية,O,10553
أن,O,10554
وقف,O,10555
إطلاق,O,10556
نار,O,10557
بهذا,O,10558
المعنى,O,10559
سيؤمن,O,10560
بروز,O,10561
ما,O,10562
وصفته,O,10563
بشرق,B-LOC,10564
أوسط,I-LOC,10565
جديد,O,10566
.,O,10567
وأعربت,O,10569
عن,O,10570
اعتقادها,O,10571
بأن,O,10572
إسرائيل,B-LOC,10573
لا,O,10574
تعتزم,O,10575
توسيع,O,10576
نطاق,O,10577
الصراع,O,10578
في,O,10579
المنطقة,O,10580
،,O,10581
إلا,O,10582
أنها,O,10583
أحجمت,O,10584
عن,O,10585
التكهن,O,10586
بما,O,10587
إذا,O,10588
كانت,O,10589
تل,B-LOC,10590
أبيب,I-LOC,10591
تعتزم,O,10592
القيام,O,10593
بهجوم,O,10594
بري,O,10595
على,O,10596
لبنان,B-LOC,10597
.,O,10598
وحول,O,10600
احتمال,O,10601
مشاركة,O,10602
قوات,O,10603
أميركية,O,10604
في,O,10605
أي,O,10606
قوة,O,10607
دولية,O,10608
لحفظ,O,10609
السلام,O,10610
في,O,10611
جنوب,O,10612
لبنان,B-LOC,10613
،,O,10614
استبعدت,O,10615
رايس,B-PERS,10616
أي,O,10617
مشاركة,O,10618
أميركية,O,10619
في,O,10620
هذه,O,10621
القوة,O,10622
.,O,10623
تحركات,O,10625
مكثفة,O,10626
وجاءت,O,10627
تصريحات,O,10628
الوزيرة,O,10629
الأميركية,O,10630
بعد,O,10631
عودتها,O,10632
من,O,10633
نيويورك,B-LOC,10634
حيث,O,10635
التقت,O,10636
فريق,O,10637
الأمم,B-ORG,10638
المتحدة,I-ORG,10639
الذي,O,10640
عاد,O,10641
من,O,10642
المنطقة,O,10643
.,O,10644
ومن,O,10646
المقرر,O,10647
أن,O,10648
تبحث,O,10649
رايس,B-PERS,10650
وكذلك,O,10651
الرئيس,O,10652
الأميركي,O,10653
جورج,B-PERS,10654
بوش,I-PERS,10655
الأزمة,O,10656
اللبنانية,O,10657
يوم,O,10658
الأحد,O,10659
مع,O,10660
مسؤولين,O,10661
سعوديين,O,10662
في,O,10663
البيت,B-MISC,10664
الأبيض,I-MISC,10665
.,O,10666
كما,O,10668
ينتظر,O,10669
أن,O,10670
تتوجه,O,10671
الوزيرة,O,10672
الأميركية,O,10673
بعد,O,10674
ذلك,O,10675
إلى,O,10676
الشرق,B-LOC,10677
الأوسط,I-LOC,10678
في,O,10679
زيارة,O,10680
ستشمل,O,10681
إسرائيل,B-LOC,10682
والضفة,B-LOC,10683
الغربية,I-LOC,10684
قبل,O,10685
أن,O,10686
تحضر,O,10687
مؤتمرا,O,10688
دوليا,O,10689
بشأن,O,10690
لبنان,B-LOC,10691
تستضيفه,O,10692
إيطاليا,B-LOC,10693
في,O,10694
السادس,O,10695
والعشرين,O,10696
من,O,10697
الشهر,O,10698
الجاري,O,10699
.,O,10700
وفي,O,10702
برلين,B-LOC,10703
أعلنت,O,10704
وزارة,B-ORG,10705
الخارجية,I-ORG,10706
الألمانية,I-ORG,10707
أن,O,10708
وزير,O,10709
الخارجية,O,10710
فرانك,B-PERS,10711
فالتر,I-PERS,10712
شتاينماير,I-PERS,10713
سيتوجه,O,10714
السبت,O,10715
إلى,O,10716
الشرق,B-LOC,10717
الأوسط,I-LOC,10718
للقاء,O,10719
مسؤولين,O,10720
إسرائيليين,O,10721
وفلسطينيين,O,10722
ومصريين,O,10723
.,O,10724
ودعت,O,10726
برلين,B-LOC,10727
الجمعة,O,10728
إلى,O,10729
وقف,O,10730
لإطلاق,O,10731
النار,O,10732
في,O,10733
الشرق,B-LOC,10734
الأوسط,I-LOC,10735
بأسرع,O,10736
وقت,O,10737
ممكن,O,10738
،,O,10739
إلا,O,10740
أنها,O,10741
لم,O,10742
تدعم,O,10743
دعوة,O,10744
الأمم,B-ORG,10745
المتحدة,I-ORG,10746
إلى,O,10747
الوقف,O,10748
الفوري,O,10749
للحرب,O,10750
الدائرة,O,10751
في,O,10752
لبنان,B-LOC,10753
.,O,10754
تحذير,O,10756
يأتي,O,10757
ذلك,O,10758
في,O,10759
وقت,O,10760
حذر,O,10761
فيه,O,10762
وزير,O,10763
الخارجية,O,10764
الفرنسي,O,10765
فيليب,B-PERS,10766
دوست,I-PERS,10767
بلازي,I-PERS,10768
أثناء,O,10769
زيارة,O,10770
قصيرة,O,10771
قام,O,10772
بها,O,10773
إلى,O,10774
لبنان,B-LOC,10775
بأن,O,10776
دوامة,O,10777
العنف,O,10778
لا,O,10779
يمكن,O,10780
إلا,O,10781
أن,O,10782
تؤدي,O,10783
إلى,O,10784
كارثة,O,10785
،,O,10786
وقال,O,10787
إن,O,10788
الوضع,O,10789
تدهور,O,10790
إلى,O,10791
حد,O,10792
كبير,O,10793
في,O,10794
لبنان,B-LOC,10795
.,O,10796
وأضاف,O,10798
بلازي,B-PERS,10799
أن,O,10800
هناك,O,10801
حاجة,O,10802
طارئة,O,10803
لمساعدة,O,10804
المدنيين,O,10805
",",O,10806
موضحا,O,10807
أن,O,10808
بلاده,O,10809
دعت,O,10810
جميع,O,10811
الأطراف,O,10812
في,O,10813
الأزمة,O,10814
إلى,O,10815
إظهار,O,10816
قدر,O,10817
كبير,O,10818
من,O,10819
ضبط,O,10820
النفس,O,10821
.,O,10822
في,O,10824
السياق,O,10825
طلب,O,10826
الرئيس,O,10827
الفرنسي,O,10828
جاك,B-PERS,10829
شيراك,I-PERS,10830
من,O,10831
الاتحاد,B-ORG,10832
الأوروبي,I-ORG,10833
"""",O,10834
تفويض,O,10835
"""",O,10836
الممثل,O,10837
الأعلى,O,10838
للسياسة,O,10839
الخارجية,O,10840
للاتحاد,O,10841
خافيير,B-PERS,10842
سولانا,I-PERS,10843
في,O,10844
العمل,O,10845
من,O,10846
أجل,O,10847
توفير,O,10848
الظروف,O,10849
للتوصل,O,10850
إلى,O,10851
وقف,O,10852
إطلاق,O,10853
نار,O,10854
شامل,O,10855
ودائم,O,10856
في,O,10857
المنطقة,O,10858
.,O,10859
وبموازاة,O,10861
ذلك,O,10862
يواصل,O,10863
مجلس,B-ORG,10864
الأمن,I-ORG,10865
الدولي,I-ORG,10866
الليلة,O,10867
مناقشته,O,10868
المفتوحة,O,10869
قبل,O,10870
أن,O,10871
يحاول,O,10872
الاتفاق,O,10873
على,O,10874
الخطة,O,10875
التي,O,10876
تقدم,O,10877
بها,O,10878
الأمين,O,10879
العام,O,10880
للأمم,B-ORG,10881
المتحدة,I-ORG,10882
كوفي,B-PERS,10883
أنان,I-PERS,10884
لحل,O,10885
الأزمة,O,10886
.,O,10887
وتنص,O,10889
الخطة,O,10890
على,O,10891
"""",O,10892
نقل,O,10893
الجنديين,O,10894
الأسيرين,O,10895
إلى,O,10896
السلطات,O,10897
اللبنانية,O,10898
الشرعية,O,10899
برعاية,O,10900
اللجنة,B-ORG,10901
الدولية,I-ORG,10902
للصليب,I-ORG,10903
الأحمر,I-ORG,10904
بهدف,O,10905
إعادتهما,O,10906
إلى,O,10907
إسرائيل,B-LOC,10908
ووقف,O,10909
إطلاق,O,10910
النار,O,10911
"""",O,10912
.,O,10913
يأتي,O,10915
ذلك,O,10916
في,O,10917
حين,O,10918
أعلنت,O,10919
إسرائيل,B-LOC,10920
أنها,O,10921
ستساعد,O,10922
في,O,10923
إقامة,O,10924
ممر,O,10925
آمن,O,10926
إلى,O,10927
خارج,O,10928
لبنان,B-LOC,10929
لتسهيل,O,10930
الطريق,O,10931
أمام,O,10932
من,O,10933
يلوذون,O,10934
بالفرار,O,10935
إلى,O,10936
الدول,O,10937
المجاورة,O,10938
،,O,10939
مشيرة,O,10940
إلى,O,10941
أن,O,10942
الممر,O,10943
الإنساني,O,10944
سيكون,O,10945
بالإضافة,O,10946
إلى,O,10947
ممر,O,10948
الإجلاء,O,10949
.,O,10950
يصل,O,10952
الرئيس,O,10953
الفنزويلي,O,10954
هوغو,B-PERS,10955
شافيز,I-PERS,10956
اليوم,O,10957
إلى,O,10958
روسيا,B-LOC,10959
البيضاء,I-LOC,10960
،,O,10961
في,O,10962
إطار,O,10963
جولة,O,10964
واسعة,O,10965
في,O,10966
الخارج,O,10967
بدأها,O,10968
من,O,10969
الأرجنتين,B-LOC,10970
وستقوده,O,10971
أيضا,O,10972
الى,O,10973
روسيا,B-LOC,10974
وفيتنام,B-LOC,10975
وإيران,B-LOC,10976
.,O,10977
وسيمضي,O,10979
شافيز,B-PERS,10980
يومين,O,10981
في,O,10982
روسيا,B-LOC,10983
البيضاء,O,10984
يلتقي,O,10985
خلالهما,O,10986
مع,O,10987
رئيسها,O,10988
ألكسندر,B-PERS,10989
لوكاشنكو,I-PERS,10990
الذي,O,10991
يواجه,O,10992
نظامه,O,10993
معارضة,O,10994
في,O,10995
الولايات,B-LOC,10996
المتحدة,I-LOC,10997
وأوروبا,B-LOC,10998
.,O,10999
وأوضحت,O,11001
منسك,O,11002
أن,O,11003
محادثات,O,11004
شافيز,B-PERS,11005
ولوكاشنكو,B-PERS,11006
ستتناول,O,11007
المشاكل,O,11008
الدولية,O,11009
وتعاون,O,11010
البلدين,O,11011
في,O,11012
الأمم,B-ORG,11013
المتحدة,I-ORG,11014
وفي,O,11015
حركة,B-ORG,11016
عدم,I-ORG,11017
الانحياز,I-ORG,11018
.,O,11019
وتبحث,O,11021
فنزويلا,B-LOC,11022
عن,O,11023
دعم,O,11024
دبلوماسي,O,11025
لمسعاها,O,11026
في,O,11027
الظفر,O,11028
بمقعد,O,11029
غير,O,11030
دائم,O,11031
في,O,11032
مجلس,B-ORG,11033
الأمن,I-ORG,11034
الدولي,I-ORG,11035
من,O,11036
منافستها,O,11037
غواتيمالا,B-LOC,11038
المدعومة,O,11039
من,O,11040
الولايات,B-LOC,11041
المتحدة,I-LOC,11042
.,O,11043
وقال,O,11045
المتحدث,O,11046
باسم,O,11047
وزارة,O,11048
خارجية,O,11049
روسيا,B-LOC,11050
البيضاء,I-LOC,11051
أندريه,B-PERS,11052
بوبوف,I-PERS,11053
إن,O,11054
هذه,O,11055
أول,O,11056
زيارة,O,11057
للرئيس,O,11058
الفنزويلي,O,11059
إلى,O,11060
البلد,O,11061
والأولى,O,11062
لرئيس,O,11063
دولة,O,11064
في,O,11065
أميركا,B-LOC,11066
اللاتينية,I-LOC,11067
منذ,O,11068
استقلال,O,11069
روسيا,B-LOC,11070
البيضاء,I-LOC,11071
عام,O,11072
1991,O,11073
.,O,11074
وسيتوجه,O,11076
شافيز,B-PERS,11077
بعد,O,11078
ذلك,O,11079
إلى,O,11080
روسيا,B-LOC,11081
في,O,11082
رابع,O,11083
زيارة,O,11084
له,O,11085
لهذا,O,11086
البلد,O,11087
ينتظر,O,11088
أن,O,11089
يبحث,O,11090
خلالها,O,11091
مع,O,11092
نظيره,O,11093
الروسي,O,11094
فلاديمير,B-PERS,11095
بوتين,I-PERS,11096
الترويج,O,11097
لدعوتهما,O,11098
السابقة,O,11099
في,O,11100
إنشاء,O,11101
عالم,O,11102
متعدد,O,11103
الأقطاب,O,11104
.,O,11105
.,O,11107
وسيزور,O,11108
رئيس,O,11109
فنزويلا,B-LOC,11110
عدة,O,11111
مصانع,O,11112
عسكرية,O,11113
من,O,11114
بينها,O,11115
معمل,O,11116
باريكادي,B-ORG,11117
في,O,11118
فولغوغراد,B-LOC,11119
الذي,O,11120
ينتج,O,11121
صواريخ,O,11122
إستراتيجية,O,11123
.,O,11124
وسيشكل,O,11126
شراء,O,11127
فنزويلا,B-LOC,11128
30,O,11129
طائرة,O,11130
حربية,O,11131
من,O,11132
طراز,O,11133
"""",O,11134
سوخوي,B-MISC,11135
"""",O,11136
و30,O,11137
مروحية,O,11138
روسية,O,11139
تبلغ,O,11140
قيمتها,O,11141
أكثر,O,11142
من,O,11143
مليار,O,11144
دولار,B-MISC,11145
،,O,11146
والذي,O,11147
أعلنته,O,11148
موسكو,B-LOC,11149
الجمعة,O,11150
،,O,11151
المرحلة,O,11152
الأهم,O,11153
في,O,11154
زيارته,O,11155
.,O,11156
وببيع,O,11158
كراكاس,B-LOC,11159
طائرات,O,11160
سوخوي,B-MISC,11161
،,O,11162
تحقق,O,11163
روسيا,B-LOC,11164
المصممة,O,11165
على,O,11166
تنشيط,O,11167
صادراتها,O,11168
من,O,11169
المعدات,O,11170
العسكرية,O,11171
التي,O,11172
تواجه,O,11173
صعوبات,O,11174
منذ,O,11175
انهيار,O,11176
الاتحاد,B-LOC,11177
السوفياتي,I-LOC,11178
عام,O,11179
1991,O,11180
،,O,11181
اختراقا,O,11182
مهما,O,11183
في,O,11184
أميركا,B-LOC,11185
اللاتينية,I-LOC,11186
حيث,O,11187
لم,O,11188
تبع,O,11189
في,O,11190
الماضي,O,11191
أي,O,11192
دولة,O,11193
طائرات,O,11194
قتالية,O,11195
،,O,11196
باستثناء,O,11197
كوبا,B-LOC,11198
.,O,11199
وكانت,O,11201
كراكاس,B-LOC,11202
اشترت,O,11203
من,O,11204
موسكو,B-LOC,11205
100,O,11206
ألف,O,11207
رشاش,O,11208
هجومي,O,11209
"""",O,11210
كلاشنيكوف,B-MISC,11211
"""",O,11212
تبلغ,O,11213
قيمتها,O,11214
54,O,11215
مليون,O,11216
دولار,B-MISC,11217
و15,O,11218
مروحية,O,11219
بقيمة,O,11220
200,O,11221
مليون,O,11222
دولار,B-MISC,11223
.,O,11224
وهي,O,11226
تجري,O,11227
مفاوضات,O,11228
لبناء,O,11229
موقعين,O,11230
لإنتاج,O,11231
رشاشات,O,11232
من,O,11233
هذا,O,11234
النوع,O,11235
على,O,11236
أراضيها,O,11237
.,O,11238
وباعت,O,11240
روسيا,B-LOC,11241
عام,O,11242
2005,O,11243
أسلحة,O,11244
إلى,O,11245
61,O,11246
بلدا,O,11247
بقيمة,O,11248
ستة,O,11249
مليارات,O,11250
دولار,B-MISC,11251
،,O,11252
وهو,O,11253
مستوى,O,11254
قياسي,O,11255
في,O,11256
السنوات,O,11257
الأخيرة,O,11258
.,O,11259
ومن,O,11261
أهم,O,11262
زبائنها,O,11263
الهند,B-LOC,11264
والصين,B-LOC,11265
والجزائر,B-LOC,11266
.,O,11267
يمضي,O,11268
23,O,11269
طفلا,O,11270
وطفلة,O,11271
من,O,11272
الضفة,B-LOC,11273
الغربية,I-LOC,11274
العطلة,O,11275
الصيفية,O,11276
خلال,O,11277
هذا,O,11278
الشهر,O,11279
بمنطقة,O,11280
كالاماتا,B-LOC,11281
جنوب,O,11282
اليونان,B-LOC,11283
،,O,11284
وذلك,O,11285
بدعوة,O,11286
من,O,11287
بلدية,O,11288
المنطقة,O,11289
كتعبير,O,11290
عن,O,11291
تضامنها,O,11292
مع,O,11293
الشعب,O,11294
الفلسطيني,O,11295
.,O,11296
وتأتي,O,11298
المبادرة,O,11299
التي,O,11300
تتم,O,11301
للسنة,O,11302
الرابعة,O,11303
على,O,11304
التوالي,O,11305
بتنسيق,O,11306
من,O,11307
الجمعية,O,11308
اليونانية,O,11309
لمناصرة,O,11310
الشعب,O,11311
الفلسطيني,O,11312
"""",O,11313
انتفاضة,O,11314
"""",O,11315
التي,O,11316
تهتم,O,11317
بمناصرة,O,11318
القضايا,O,11319
الفلسطينية,O,11320
وإبراز,O,11321
المعاناة,O,11322
في,O,11323
ظروف,O,11324
الاحتلال,O,11325
.,O,11326
تجارب,O,11328
الصغار,O,11329
المريرة,O,11330
ووفقا,O,11331
لرغبة,O,11332
الأطفال,O,11333
الذين,O,11334
تتراوح,O,11335
أعمارهم,O,11336
بين,O,11337
العاشرة,O,11338
والخامسة,O,11339
عشرة,O,11340
،,O,11341
فقد,O,11342
عقدوا,O,11343
بمقر,O,11344
اتحاد,B-ORG,11345
المحامين,I-ORG,11346
بأثينا,B-LOC,11347
مؤتمرا,O,11348
دعيت,O,11349
له,O,11350
الصحافة,O,11351
المحلية,O,11352
،,O,11353
تحدث,O,11354
فيه,O,11355
الزائرون,O,11356
الصغار,O,11357
عن,O,11358
تجاربهم,O,11359
المريرة,O,11360
في,O,11361
وطنهم,O,11362
